My Brothers Keeper International Inc,My Brothers Keeper International Inc,Roxbury,251763586
Cornerstone Community Ministries Inc,Cornerstone Community Ministries Inc,Elizabethtown,251900867
Love Ran Red Foundation Inc,Love Ran Red Foundation Inc,Allentown,811866742
Forestry Conservation Communications Association Inc,Forestry Conservation Communications Association Inc,Gettysburg,521354163
Bradford Creative And Performing Arts Center Inc,Bradford Creative And Performing Arts Center Inc,Bradford,251343751
Mifflin Community Library,Mifflin Community Library,Shillington,232980611
Saint Andrews Society Of Philadelphia,Saint Andrews Society Of Philadelphia,Philadelphia,237079392
Zelienople Area Public Library,Zelienople Area Public Library,Zelienople,256003626
Martinsburg Volunteer Fire Company No 1,Martinsburg Volunteer Fire Company No 1,Martinsburg,251470638
Helping Hands For Animals,Helping Hands For Animals ,Strasburg,232726885
Portiuncula Foundation Of The Sisters Of St Francis Of The Neuma,Portiuncula Foundation Of The Sisters Of St Francis Of The Neuma,Pittsburgh,113694315
Womens Campaign International,Womens Campaign International,Philadelphia,232975823
Laughlin Memorial Free Library,Laughlin Memorial Free Library,Ambridge,250981531
Learning Disabilities Foundation Of America,Learning Disabilities Foundation Of America,Pittsburgh,256207075
Upper Dublin Education Foundation,Upper Dublin Education Foundation,Maple Glen,232800379
Mellinger Mennonite Cemetery,Mellinger Mennonite Cemetery,Lancaster,231705638
Mifflin Township Forest Rangers Fire Co,Mifflin Township Forest Rangers Fire Co,Mifflinville,240783503
Plum Midget Football Assocation,Plum Midget Football Assocation,New Kensingtn,455483075
Horses With Hope,Horses With Hope,Bethel Park,383867921
Camp Notre Dame,Camp Notre Dame ,Fairview,251093617
Pact,Pact,Gladwyne,800507894
Mont Alto Volunteer Fire Company Fund Drive,Mont Alto Volunteer Fire Company Fund Drive,Mont Alto,251387188
Cambria County Drug Coalition Inc,Cambria County Drug Coalition Inc,Johnstown,813590388
Tripoli Rocketry Association Incorporated,Tripoli Rocketry Association Incorporated,N Huntingdon,330399006
Muhlenberg Community Library Assn,Muhlenberg Community Library Assn,Laureldale,231603355
Bernville Community Fire Co No 1,Bernville Community Fire Co No 1,Bernville,232015675
St James Alumni Association,St James Alumni Association,Eddystone,232741166
American Institute For Voice & Ear Research,American Institute For Voice & Ear Research,Philadelphia,232222726
Ron Susek Continental Christian Crusades Inc,Ron Susek Continental Christian Crusades Inc,Gettysburg,251189268
Oxford Arts Alliance Inc,Oxford Arts Alliance Inc,Oxford,264004347
Moon Area Band Parent Organization Inc,Moon Area Band Parent Organization Inc,Moon Twp,474492001
Northampton Township Volunteer Fire Co,Northampton Township Volunteer Fire Co,Richboro,236664671
Center In Midland Pa,Center In Midland Pa,Midland,831366647
Advocates For Homeless & Those In Need Inc,Advocates For Homeless & Those In Need Inc ,Fairless Hls,275038755
Friends Of Haiti,Friends Of Haiti,Mcmurray,260626280
Mountainside Nursery School,Mountainside Nursery School,Dillsburg,222528613
Joseph M Sheetz Scholarship Fund Inc,Joseph M Sheetz Scholarship Fund Inc,Altoona,900420891
Runegades Inc,Runegades Inc,Phoenixville,830686962
Priestley Forsyth Memorial Library,Priestley Forsyth Memorial Library,Northumberlnd,240803611
Allegheny Council To Improve Our Neighborhoods Housing Incorporated,Allegheny Council To Improve Our Neighborhoods Housing Incorporated ,E Pittsburgh,251702102
Ceo America Lehigh Valley,Ceo America Lehigh Valley,Kempton,233029459
Edinboro Market Inc,Edinboro Market Inc,Edinboro,822323048
Kennett Symphony Of Chester County,Kennett Symphony Of Chester County,Kennett Sq,232017980
5 Star Global Ministry Llc,5 Star Global Ministry Llc,Pulaski,842675749
Cheyney University Of Pennsylvania National Alumni Association,Cheyney University Of Pennsylvania National Alumni Association,Cheyney,237010017
Patriot Fc,Patriot Fc,Wshngtn Xing,412068711
Cultural Enrichment Fund,Cultural Enrichment Fund,Harrisburg,232327546
Chestnut Hill Community Association Pa Inc,Chestnut Hill Community Association Pa Inc,Philadelphia,465610889
Fort Ligonier Days Inc,Fort Ligonier Days Inc,Ligonier,251807356
Latrobe Store,Latrobe Store,Latrobe,251578682
Gbu Scholarship Foundation Inc,Gbu Scholarship Foundation Inc,Pittsburgh,256076646
Knox Volunteer Fire Company,Knox Volunteer Fire Company,Knox,256037631
Pittsburgh Jcs Inc,Pittsburgh Jcs Inc ,Mcknight,460794544
Day Seven Ministries,Day Seven Ministries,Lititz,251616063
Western Pennsylvania School For Blind Children Foundation,Western Pennsylvania School For Blind Children Foundation,Pittsburgh,842311959
Penna Association For The Blind Chester County Branch Inc,Penna Association For The Blind Chester County Branch Inc,Coatesville,231403149
Connellsville Area Senior Tigers Inc,Connellsville Area Senior Tigers Inc,Connellsville,251435233
Instrumental Music Association,Instrumental Music Association,Easton,233087015
Altruism In Medicine Institute,Altruism In Medicine Institute,Pittsburgh,852310527
Bill Rudge Ministries Of Living Truth Inc,Bill Rudge Ministries Of Living Truth Inc,Hermitage,251325912
Everett Fire Company No 1,Everett Fire Company No 1,Everett,256057229
Second Alarmers Association Of Philadelphia Inc,Second Alarmers Association Of Philadelphia Inc,Philadelphia,236292574
Awaken Pittsburgh,Awaken Pittsburgh,Pittsburgh,812900025
Home International,Home International,Denver,262309768
Dwell   Lycoming County,Dwell   Lycoming County,Williamsport,832470625
World Series Tournament Inc,World Series Tournament Inc,Canonsburg,300061092
Forest Grove Volunteer Fire Department,Forest Grove Volunteer Fire Department,Coraopolis,300134271
Manheim Historical Society,Manheim Historical Society,Manheim,232698291
Asian American Chamber Of Commerce Of Greater Philadelphia Foundation,Asian American Chamber Of Commerce Of Greater Philadelphia Foundation,Philadelphia,455277305
Fairchance Firemens Ambulance,Fairchance Firemens Ambulance,Fairchance,251878661
Westmoreland Hockey Association,Westmoreland Hockey Association,Greensburg,251431960
Upper Dublin Junior Athletic Association,Upper Dublin Junior Athletic Association,Abington,232820479
Kalamazoo Community Foundation Charitable Trust,Kalamazoo Community Foundation Charitable Trust,Pittsburgh,386372488
Little League Baseball Inc,Little League Baseball Inc ,West Grove,232198907
Tobacco Free Allegheny,Tobacco Free Allegheny,Pittsburgh,10723319
Allegheny Council To Improve Our Neighborhoods Housing Incorporated,Allegheny Council To Improve Our Neighborhoods Housing Incorporated ,E Pittsburgh,251687925
Circadium,Circadium,Philadelphia,463863900
Sheep Inc Health Care Center,Sheep Inc Health Care Center,Penn Hills,455532140
Allegheny Youth Development,Allegheny Youth Development,Pittsburgh,251751227
North Penn School District Educational Foundation,North Penn School District Educational Foundation,Lansdale,232522368
Craftnow Philadelphia,Craftnow Philadelphia,Philadelphia,854221229
Nazareth Soccer Club,Nazareth Soccer Club,Nazareth,232753816
Chester Heights Fire Company No 1,Chester Heights Fire Company No 1,Chester Hts,236442617
Family Promise Of Lycoming County Incorporated,Family Promise Of Lycoming County Incorporated,Williamsport,263239003
Cecil Township Volunteer Fire Company No 3 Of Millers Run,Cecil Township Volunteer Fire Company No 3 Of Millers Run,Cecil,237224260
Mt Pleasant Fire Co 1,Mt Pleasant Fire Co 1,Bernville,230895851
White Rose Senior Center Inc,White Rose Senior Center Inc,York,232373478
Oxford Mainstreet Inc,Oxford Mainstreet Inc,Oxford,233008808
Grace Women Inc,Grace Women Inc,Shrewsbury,270206157
Historical Society Of Early American Decoration Inc,Historical Society Of Early American Decoration Inc ,Lititz,166038756
Unionville Area Community Recreation Association,Unionville Area Community Recreation Association,West Chester,237375176
National Giving Alliance,National Giving Alliance,Warminster,231352241
Trumbauersville Fire Company No 1,Trumbauersville Fire Company No 1,Trumbaursvlle,232634503
The Cooperage Project,The Cooperage Project,Honesdale,275427439
Union Avenue Apartments Inc,Union Avenue Apartments Inc,Altoona,251828833
Lake City Fire Company,Lake City Fire Company,Lake City,251566334
Mcdonald Sportsmans Foundation,Mcdonald Sportsmans Foundation,Midway,800656701
Group Against Smog And Pollution Inc,Group Against Smog And Pollution Inc ,Pittsburgh,200011194
Hope Made Real,Hope Made Real,Williamsport,263209888
Roads To Freedom,Roads To Freedom,Williamsport,271591708
Steel City Selects Girls Hockey Association,Steel City Selects Girls Hockey Association,Warrendale,264815868
National Association Of Corporate Directors,National Association Of Corporate Directors ,Bridgeville,264485830
Resurrection Power Of Washington Pennsylvania,Resurrection Power Of Washington Pennsylvania,Washington,510410530
Upper Allen Township Fire Department,Upper Allen Township Fire Department,Mechanicsburg,237315164
Green Street Rescue,Green Street Rescue,Philadelphia,204575651
American Friends Of Yeshivas Temimei Darech,American Friends Of Yeshivas Temimei Darech,Jenkintown,271185788
Penryn Fire Company,Penryn Fire Company,Manheim,232495782
Artz Philadelphia,Artz Philadelphia,Philadelphia,810862996
Miracle League Of Moon Township,Miracle League Of Moon Township,Coraopolis,821322041
Behome Partners,Behome Partners,Mars,202932676
Kindness Project,Kindness Project,Emmaus,842299018
Advocates For The Homeless Of Upper Bucks,Advocates For The Homeless Of Upper Bucks,Quakertown,475594889
Ballet Guild Of The Lehigh Valley,Ballet Guild Of The Lehigh Valley,Bethlehem,237353898
Family Promise Of Carbon County,Family Promise Of Carbon County,Nesquehoning,270763520
Reading Science Center,Reading Science Center,Reading,825063856
Blackhawk School District Educational Foundation,Blackhawk School District Educational Foundation,Beaver Falls,871648173
Psychological Services Clinic Inc,Psychological Services Clinic Inc,Lewisburg,232192199
Angels Retreat,Angels Retreat,West Chester,832810698
Carnegie International Students Institute Corporation,Carnegie International Students Institute Corporation,Pittsburgh,844167262
Old Jail Museum And Heritage Center Inc,Old Jail Museum And Heritage Center Inc,Jim Thorpe,232872211
Wellspring Karitas Foundation,Wellspring Karitas Foundation,Berwyn,232176303
Conestoga Crew Club,Conestoga Crew Club,Berwyn,232995935
Samaritan Fellowship,Samaritan Fellowship,Carlisle,232054289
Tall Cedars Foundation,Tall Cedars Foundation,Harrisburg,232129677
How Charities,How Charities,Plymouth Mtng,822461867
Agconnect Ministries,Agconnect Ministries,Gap,462693197
Upper Frederick Fire Company,Upper Frederick Fire Company,Perkiomenvlle,232536883
Seda Cog Local Development Corp,Seda Cog Local Development Corp,Lewisburg,232291400
Options In Aging,Options In Aging,Narberth,232003718
Keystone Progress Education Fund,Keystone Progress Education Fund,Pittsburgh,264311107
Colonie Luxembourgoise,Colonie Luxembourgoise,Butler,250414145
Oxford Educational Foundation,Oxford Educational Foundation,Oxford,232774066
Juniata County Library Inc,Juniata County Library Inc,Mifflintown,232377267
Building A Bridge To Uganda,Building A Bridge To Uganda,Huntingdon Vy,261097942
Be A Part Of The Conversation,Be A Part Of The Conversation,Ardmore,471233578
Golden Connections Community Center Inc,Golden Connections Community Center Inc,Red Lion,232289794
Rough And Tumble Engineers Historical Association,Rough And Tumble Engineers Historical Association,Kinzers,231641718
Partnership For Inclusive Disaster Strategies,Partnership For Inclusive Disaster Strategies,Philadelphia,813647983
New Baltimore And Area Volunteer Fire Company,New Baltimore And Area Volunteer Fire Company,New Baltimore,251475003
Landisburg Fire Company,Landisburg Fire Company,Landisburg,251671464
New England Fire Company Inc,New England Fire Company Inc,Tamaqua,236400029
Blair County Historical Society,Blair County Historical Society,Altoona,256065058
Pennsylvania State Association Of County Fairs,Pennsylvania State Association Of County Fairs ,Albion,251776400
Halcyon Activity Center,Halcyon Activity Center,Lebanon,231893794
Chambersburg Area Band Promotion Association,Chambersburg Area Band Promotion Association,Chambersburg,251727355
Brandons Forever Home,Brandons Forever Home,Hazleton,471066145
Kendrick Gymnastics,Kendrick Gymnastics,Conshohocken,842385981
Northcentral Pennsylvania Ahec Inc,Northcentral Pennsylvania Ahec Inc ,Wellsboro,251757599
Nalinikids Inc,Nalinikids Inc,Pipersville,460550749
Association Of Safe Patient Handling Professionals,Association Of Safe Patient Handling Professionals,Warrendale,275082121
Birmingham Museum Of Art Foundation Inc,Birmingham Museum Of Art Foundation Inc,Pittsburgh,237335853
Ohio Valley Volleyball Academy,Ohio Valley Volleyball Academy,Bridgeville,461439900
Maranatha Ministry Inc,Maranatha Ministry Inc,Waynesboro,251694818
Wayne County Family Center,Wayne County Family Center,Hawley,232788039
Orbisonia Rockhill Emergency Medical Service,Orbisonia Rockhill Emergency Medical Service,Orbisonia,264407650
Orphan Angels,Orphan Angels,Erie,270246645
Brookline Labrador Retriever Rescue Inc,Brookline Labrador Retriever Rescue Inc,Warrington,251832882
Pennsylvania State Association Of County Fairs,Pennsylvania State Association Of County Fairs ,Troy,222450202
Titusville Regional Literacy Council,Titusville Regional Literacy Council,Titusville,472587757
Fern Hollow Nature Center Inc,Fern Hollow Nature Center Inc,Sewickley,232940526
Hosts For Hospitals,Hosts For Hospitals,Gladwyne,233038412
Ellwood City Public Library,Ellwood City Public Library,Ellwood City,250965331
Springtown Comm Volunteer Fire Co,Springtown Comm Volunteer Fire Co,Springtown,232012487
Iceliners Synchronized Skating,Iceliners Synchronized Skating,West Chester,821138974
Refuge For The Poor,Refuge For The Poor,Perkasie,823672347
St Marys Public Library,St Marys Public Library,Saint Marys,256002833
Nelson Volunteer Fire Company Inc,Nelson Volunteer Fire Company Inc,Nelson,823805026
Northeast Catholic Alumni Memorial Scholarship Fund Inc,Northeast Catholic Alumni Memorial Scholarship Fund Inc,Philadelphia,237006313
Little Sisters Of Mary Immaculate Of Gulu Lsmig,Little Sisters Of Mary Immaculate Of Gulu Lsmig,Scranton,844506561
Knox Public Library,Knox Public Library,Knox,256009089
Chester Community Improvement Project Inc,Chester Community Improvement Project Inc,Chester,232049457
Environment Erie,Environment Erie,Erie,204439532
Better Days Animal League,Better Days Animal League,Shippensburg,260522373
Sayre Public Library,Sayre Public Library,Sayre,231678624
Emlenton Area Ambulance Service,Emlenton Area Ambulance Service,Emlenton,251364229
Lafayette Trail,Lafayette Trail,Easton,834635621
Fairfield Hose Company,Fairfield Hose Company,Erie,251213447
Pennsylvania Association For College Admission Counseling,Pennsylvania Association For College Admission Counseling,Enola,251494230
Huntingdon County Arts Council,Huntingdon County Arts Council,Huntingdon,251581314
Latrobe Community Revitalizationprogram Inc,Latrobe Community Revitalizationprogram Inc,Latrobe,205700353
Delco Dawgs,Delco Dawgs,Drexel Hill,823613489
Presbyterian Home At 58 Th Street,Presbyterian Home At 58 Th Street,Lafayette Hl,231352513
Mundo Madre Inc,Mundo Madre Inc,Philadelphia,844967520
Queen Village Neighbors Assn,Queen Village Neighbors Assn,Philadelphia,232025152
Girls First,Girls First,Norristown,455367662
City Light Ministry,City Light Ministry,Reading,833452800
Mid State Literacy Council Inc,Mid State Literacy Council Inc,State College,251304265
United Jewish Federation,United Jewish Federation,Johnstown,251295305
Northeastern Economic Development Company Of Pa Cdc Inc,Northeastern Economic Development Company Of Pa Cdc Inc,Moosic,10687154
Pennsylvania Home Lending Collaborative Inc,Pennsylvania Home Lending Collaborative Inc,Reading,472605170
Emergency Aid Of Pa Foundation Inc,Emergency Aid Of Pa Foundation Inc,Wayne,232321913
Intercultural Journeys,Intercultural Journeys,Philadelphia,820550761
Enco United Soccer Club,Enco United Soccer Club,Easton,800789053
Partnership To Advance Responsible Technology,Partnership To Advance Responsible Technology,Pittsburgh,830897704
Brookville Volunteer Fire Co,Brookville Volunteer Fire Co,Brookville,251379033
Steel City All Stars Fundraising Club,Steel City All Stars Fundraising Club ,Monroevile,452994940
Cracked Pot Coffee Shop,Cracked Pot Coffee Shop,Mechanicsburg,814607079
Neffs Volunteer Fire Co,Neffs Volunteer Fire Co,Neffs,222478056
Music Theatre Philly Llc,Music Theatre Philly Llc ,Philadelphia,475487539
Arts & Education At The Hoyt,Arts & Education At The Hoyt,New Castle,471064170
Friends Of Shirati,Friends Of Shirati,Camp Hill,201912788
Bradford County Dental Inc,Bradford County Dental Inc,Towanda,463274442
Hope For Ghana Corporation,Hope For Ghana Corporation,Pittsburgh,474814088
Lamancha,Lamancha,Unionville,233052370
United Way Endowment Fund Of Carlisle Pennsylvania,United Way Endowment Fund Of Carlisle Pennsylvania,Carlisle,236684378
Kutztown Area School District Education Foundation Inc,Kutztown Area School District Education Foundation Inc ,Kutztown,233068301
Crop And Kettle,Crop And Kettle,Ambridge,824840426
American Friends Of Minyan Avreichim,American Friends Of Minyan Avreichim,Merion Sta,261963112
Ballinglen Usa Ireland,Ballinglen Usa Ireland,Philadelphia,232706241
Millerstown Ambulance League,Millerstown Ambulance League,Millerstown,262527712
Life And Independence For Today,Life And Independence For Today,St Marys,251732868
Western Pennsylvania Apprenticeship Training Trust Fund,Western Pennsylvania Apprenticeship Training Trust Fund ,Gibsonia,263587738
Macguffin Theatre & Film Company,Macguffin Theatre & Film Company,Philadelphia,232962685
Rdr Inc,Rdr Inc ,Thompson,471015815
Metal Buildings Institute,Metal Buildings Institute,Bethlehem,311812652
Building A Better Boyertown,Building A Better Boyertown,Boyertown,43724833
Northside Church Of God In Christ Independent,Northside Church Of God In Christ Independent ,Pittsburgh,251586497
Catholic Housing Corp Of St Clair,Catholic Housing Corp Of St Clair ,Bethlehem,222467028
Golf Association Of Philadelphia Foundation,Golf Association Of Philadelphia Foundation,Broomall,463836212
Germantown Home Section 811 Corporation,Germantown Home Section 811 Corporation,Philadelphia,752975044
Mt Lebanon Baseball Association,Mt Lebanon Baseball Association,Pittsburgh,251145890
Mary S Biesecker Public Library,Mary S Biesecker Public Library,Somerset,250967463
Mt Penn Fire Company,Mt Penn Fire Company,Mt Penn,230895740
Lewisburg Childrens Museum,Lewisburg Childrens Museum,Lewisburg,811588789
Dr & Mrs Al Garver Memorial,Dr & Mrs Al Garver Memorial ,Roaring Spring,231604731
Center In The Woods Inc,Center In The Woods Inc,Brownsville,251614616
Reconciliation An International,Reconciliation An International,Pittsburgh,251753359
Leo S Helping Paws Inc,Leo S Helping Paws Inc,Lancaster,471479854
Maryland And Pennsylvania Railroad Preservation Society,Maryland And Pennsylvania Railroad Preservation Society,York,232441623
Mentor For Philly,Mentor For Philly,Philadelphia,473958968
Goshen Country Fair Inc,Goshen Country Fair Inc,West Chester,237286547
Penn Trafford Band Parents Association,Penn Trafford Band Parents Association,Harrison City,251315791
Gateway Medical Society Inc,Gateway Medical Society Inc,Pittsburgh,20704699
Keystone Hook & Ladder No 1,Keystone Hook & Ladder No 1,Myerstown,237024396
White Pine Center For Healing,White Pine Center For Healing,Erie,842596836
Go Time Ministries,Go Time Ministries,Finleyville,260000128
Veterans Breakfast Club,Veterans Breakfast Club,Pittsburgh,264633657
Wrightsville Steam Fire Engine And Hose Company No 1,Wrightsville Steam Fire Engine And Hose Company No 1,Wrightsville,233068247
Dravosburg Vol Fire Dept 1,Dravosburg Vol Fire Dept 1,Dravosburg,250997061
Swarthmore Centennial Foundation,Swarthmore Centennial Foundation,Swarthmore,232706052
Brightview Landscapes Foundation,Brightview Landscapes Foundation,Blue Bell,208609399
Tamaqua Area Adult Day Care Center,Tamaqua Area Adult Day Care Center,Tamaqua,232619474
United Cerebral Palsy Foundation Central Pennsylvania,United Cerebral Palsy Foundation Central Pennsylvania,Camp Hill,205094597
Hearkeneth Group Npo Corp,Hearkeneth Group Npo Corp,Chambersburg,461411551
Bedford County Humane Society,Bedford County Humane Society,Bedford,251415992
Sunday Love Project,Sunday Love Project,Philadelphia,474383818
Kingdomcome Inc,Kingdomcome Inc ,Pittsburgh,251803051
Ashville Vol Fire Co,Ashville Vol Fire Co,Ashville,251145524
Its About The Warriors Foundation,Its About The Warriors Foundation,Wexford,454944662
Bellefonte Art Museum For Centre County,Bellefonte Art Museum For Centre County,Bellefonte,462977395
Artsmiths Of Pittsburgh Art And Cultural Center Inc,Artsmiths Of Pittsburgh Art And Cultural Center Inc,Pittsburgh,824845845
St Marks Community Day Care Centerinc,St Marks Community Day Care Centerinc,Emporium,205432260
Girard Lutheran Housing Corporation,Girard Lutheran Housing Corporation,Pittsburgh,30596955
Pathways   A Community Homeschool I Nc,Pathways   A Community Homeschool I Nc,East Earl,831241594
Archbald Community Ambulance & Rescue Squad,Archbald Community Ambulance & Rescue Squad,Archbald,246024470
Treasures Markets Properties,Treasures Markets Properties,Wyomissing,844028445
Penn Hills Volunteer Firemens Relief Association Inc,Penn Hills Volunteer Firemens Relief Association Inc,Pittsburgh,251446643
Sanatoga Fire Co Of Sanatoga Pa,Sanatoga Fire Co Of Sanatoga Pa,Pottstown,237410887
Junior League Of York Inc,Junior League Of York Inc,York,231421913
Austin Volunteer Fire Company Inc,Austin Volunteer Fire Company Inc,Austin,251285772
Livingston Manor Senior Apartments Inc,Livingston Manor Senior Apartments Inc,Allentown,510443232
Marklesburg Volunteer Fire Company 1,Marklesburg Volunteer Fire Company 1,James Creek,251270081
Helping Friendly Farm Inc,Helping Friendly Farm Inc,New Hope,843951179
Social Impact Center,Social Impact Center,Gladwyne,813367199
Delaware Valley Science Fairs Inc,Delaware Valley Science Fairs Inc,Exton,232748891
Duboistown Fire Department,Duboistown Fire Department,Duboistown,232558710
Benton Volunteer Fire Company,Benton Volunteer Fire Company,Benton,352339609
Shadow Student Athlete Development Services Inc,Shadow Student Athlete Development Services Inc,Pittsburgh,454650077
The Saint Benedict Education Foundation,The Saint Benedict Education Foundation,Latrobe,431592159
Keystone Space Collaborative,Keystone Space Collaborative,Pittsburgh,854392042
American Driving Society Inc,American Driving Society Inc,Kempton,132944626
Blossom Philadelphia,Blossom Philadelphia,Philadelphia,231365200
Albrightsville Volunteer Fire Company Inc,Albrightsville Volunteer Fire Company Inc,Albrightsvlle,232017915
Sound Community Solutions,Sound Community Solutions,Harrisburg,320508559
Harry F Brown Tr 1112163 Fbo Ywca,Harry F Brown Tr 1112163 Fbo Ywca,Pittsburgh,516010406
Allegheny Council To Improve Our Neighborhoods Housing Incorporated,Allegheny Council To Improve Our Neighborhoods Housing Incorporated ,E Pittsburgh,202556118
Episcopal Commons Inc,Episcopal Commons Inc,E Petersburg,251719907
Tionesta Ambulance Service Inc,Tionesta Ambulance Service Inc,Tionesta,823893011
The Garden City Fire Company No 1,The Garden City Fire Company No 1,Wallingford,232161485
Amazon Center For Environmental Education Reseach Foundation,Amazon Center For Environmental Education Reseach Foundation ,Unionville,631045786
Willow Creek Snowmobile Club Inc,Willow Creek Snowmobile Club Inc,Bradford,843568646
Friendship Fire Company Of Hallam Pennsylvania,Friendship Fire Company Of Hallam Pennsylvania,Hallam,232152044
Erie Outlaws Youth Baseball,Erie Outlaws Youth Baseball,Erie,455090865
4 N I N E Place,4 N I N E Place,North East,251881947
Bucks County Center For The Performing Arts Inc,Bucks County Center For The Performing Arts Inc,Doylestown,471117723
Bethel Township Hose Company N0 1,Bethel Township Hose Company N0 1,Boothwyn,232503630
Amity Township Athletic Club Inc,Amity Township Athletic Club Inc,Birdsboro,231606766
Dallastown Cougar Athletics,Dallastown Cougar Athletics,Dallastown,271183404
East End Volunteer Fire Department No 1,East End Volunteer Fire Department No 1,Mercer,237229567
Leadership Wilkes Barre,Leadership Wilkes Barre,Wilkes Barre,232205981
Path Mental Retardation Housing Associates Inc,Path Mental Retardation Housing Associates Inc,Philadelphia,222533230
Pennsbury Scholarship Foundation,Pennsbury Scholarship Foundation,Fallsington,236390934
Dr Gertrude A Barber Educational Institute Inc,Dr Gertrude A Barber Educational Institute Inc,Erie,251755526
Mcveytown Ambulance Incorporated,Mcveytown Ambulance Incorporated,Mc Veytown,271043599
Rescue Fire Company No 1 Dallastown Pa,Rescue Fire Company No 1 Dallastown Pa,Dallastown,236445840
Mill Memorial Library,Mill Memorial Library,Nanticoke,240795459
Northeast Adams Fire & Ems,Northeast Adams Fire & Ems,East Berlin,222866072
Temple University Law Foundation,Temple University Law Foundation,Philadelphia,236407459
Path Workers Compensation Trust,Path Workers Compensation Trust,Philadelphia,237870577
Zenkaikon Entertainment,Zenkaikon Entertainment ,Glenside,274618654
Eynon Sturges Volunteer Hose Co 3,Eynon Sturges Volunteer Hose Co 3,Eynon,464496285
Sister Thea Bowman Black Catholic Education Foundation,Sister Thea Bowman Black Catholic Education Foundation,Pittsburgh,30322037
Friendship Ministries Foundation,Friendship Ministries Foundation,Glen Mills,232832200
His Camps Inc,His Camps Inc ,Hallstead,232924581
Sheet Metal Contracting Industry Education Fund Of Northeastern Pen,Sheet Metal Contracting Industry Education Fund Of Northeastern Pen,Wilkes Barre,237171474
Saint Lucys Auxiliary To The Blind,Saint Lucys Auxiliary To The Blind,Pittsburgh,256076729
Llanerch Fire Company,Llanerch Fire Company,Havertown,231380406
Hazleton Art League Inc,Hazleton Art League Inc,Hazleton,236287263
Little League Baseball Inc,Little League Baseball Inc ,Mcmurray,251456232
Ontelaunee Rod & Gun Club Inc,Ontelaunee Rod & Gun Club Inc,Neffs,236278749
Butler Meals On Wheels Inc,Butler Meals On Wheels Inc,Butler,263432434
Hope Springs Equestrian Therapy Inc,Hope Springs Equestrian Therapy Inc,Chester Sprgs,232921984
Chester County Bar Foundation,Chester County Bar Foundation,West Chester,232385021
Hero S Journey Foundation,Hero S Journey Foundation,Pittsburgh,320289909
North Washington Volunteer Fire Department,North Washington Volunteer Fire Department,N Washington,912048565
Young Athletes Of America,Young Athletes Of America,Bridgeport,232350223
Upper Perkiomen Valley Community Council Inc,Upper Perkiomen Valley Community Council Inc,Pennsburg,222723182
World Evangelistic Outreach Ministries Inc,World Evangelistic Outreach Ministries Inc,New Brighton,822411281
Indiana Allstar Cheerboosters,Indiana Allstar Cheerboosters,Indiana,473947928
Fox Families Care,Fox Families Care,Pittsburgh,843537952
Anchor Lancaster,Anchor Lancaster,Lancaster,813308601
Volunteer Center Of The Lehigh Valley,Volunteer Center Of The Lehigh Valley,Bethlehem,232862188
Citizens Fire Co Of Upper Milford Township,Citizens Fire Co Of Upper Milford Township,Emmaus,236293232
Pennsylvania Association Of Psychosocial Rehab Services Inc,Pennsylvania Association Of Psychosocial Rehab Services Inc,Hermitage,233074379
Millvale Library,Millvale Library,Millvale,261401953
Larimer Consensus Group Inc,Larimer Consensus Group Inc,Pittsburgh,474359872
Portside Arts Center,Portside Arts Center,Philadelphia,261475819
Three Rivers Community Foundation,Three Rivers Community Foundation,Pittsburgh,251615511
Small Town Hope Inc,Small Town Hope Inc,Northern Cambria,471959142
St Anthonys Youth Center Of Easton Pa,St Anthonys Youth Center Of Easton Pa ,Easton,232147613
Government Finance Officers Association Of Pennsylvania,Government Finance Officers Association Of Pennsylvania,Pittsburgh,251693077
Larksville Community Ambulance,Larksville Community Ambulance,Larksville,232077860
Pottsville Area Development Corp,Pottsville Area Development Corp,Pottsville,232355722
Rich In Mercy Mission Institute Inc,Rich In Mercy Mission Institute Inc,Ligonier,471591567
Nature Of Fire Evangelization,Nature Of Fire Evangelization,Bridgeville,843693679
Middletown Community Foundation,Middletown Community Foundation,Langhorne,233053111
Music Academy,Music Academy,State College,251150099
Fairview Volunteer Fire Department,Fairview Volunteer Fire Department,Bridgeville,237394022
The Spangler Fire Company,The Spangler Fire Company,N Cambria,256036173
Farm Home & Youth Foundation Of Montgomery County,Farm Home & Youth Foundation Of Montgomery County,Collegeville,232298814
Kachin Alliance,Kachin Alliance,Mechanicsburg,463166404
Bhutanese American Organisation  Philadelphia Baop,Bhutanese American Organisation  Philadelphia Baop,Philadelphia,462310921
1 Nation,1 Nation ,Pittsburgh,473985090
Livingwell Institute,Livingwell Institute,Hershey,202210604
Good Neighbor Initiative Inc,Good Neighbor Initiative Inc,Philadelphia,822309214
For The Love Of Alex Inc,For The Love Of Alex Inc,Bethlehem,462750552
Clearfield County Public Library,Clearfield County Public Library,Curwensville,251299000
Pennsylvania State Association Of County Fairs,Pennsylvania State Association Of County Fairs ,Arendtsville,236391025
Esperanza Immigration Legal Services,Esperanza Immigration Legal Services,Philadelphia,300239154
Shes Somebodys Daughter,Shes Somebodys Daughter,Lemoyne,464766274
Young Womens Christian Association Of Butler Pennsylvania,Young Womens Christian Association Of Butler Pennsylvania,Butler,250965634
Perry Housing Partnership,Perry Housing Partnership,New Bloomfld,260714060
